음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
카미야,일식,3.4054203,서울 마포구 서교동 358-39,스탠스커피,서울 마포구 상수동 93-111,3.6668873,4233마음센터,서울 마포구 동교동 204-45,홍대예술의거리 나들길,서울 마포구 창전동,나루게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 395-149
서강8경,양식,3.2253175,서울 마포구 상수동 356-6,민트하임,서울 마포구 서교동 366-28,3.6668873,공공일클럽,서울 마포구 서교동 360-18,한강밤섬 철새조망대,서울 영등포구 여의도동 83-6,코코아게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 409-19
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,앤트러사이트 합정점,서울 마포구 합정동 357-6,3.6668873,KT&G 상상마당 갤러리,서울 마포구 서교동 367-5,빚다도예공방 홍대점,서울 마포구 상수동 329-6,집게스트하우스,게스트하우스,1.8408238,서울 마포구 합정동 366-37
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,스타벅스 홍대삼거리점,서울 마포구 상수동 86-22,3.6668873,라디오가가,서울 마포구 서교동 384-12,망리단길,서울 마포구 망원동,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,금옥당 서교점,서울 마포구 서교동 402-18,3.6668873,폼텍웍스홀,서울 마포구 서교동 395-174,동방신기숲,서울 영등포구 여의도동 82-9,,,,
당인동국수공장,한식,3.6208925,서울 마포구 당인동 25-9,민트하임,서울 마포구 서교동 366-28,3.6668873,산울림소극장,서울 마포구 서교동 327-9,남문벚꽃길,서울 영등포구 여의도동 1,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
,,,,달콤한거짓말,서울 마포구 상수동 317-11,3.6668873,CJ아지트 광흥창,서울 마포구 신정동 96-29,홍대패션거리,서울 마포구 서교동 348-78,,,,
,,,,비트포비아 홍대던전점,서울 마포구 서교동 396-46,3.6668873,우주정거장,서울 마포구 서교동 328-13,신촌피아노거리,서울 서대문구 창천동 30-16,,,,
,,,,그레이랩,서울 마포구 합정동 367-9,3.6668873,프로타주,서울 마포구 상수동 145-12,홍대벽화거리,서울 마포구 상수동 88-23,,,,
진진,중식,3.533472,서울 마포구 서교동 375-35,카페공명 홍대점,서울 마포구 서교동 409-15,3.6668873,와우갤러리,서울 마포구 서교동 344-11,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,더원게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 404-8
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,반지하커피,서울 마포구 서교동 411-9,3.6668873,얼라이브홀,서울 마포구 서교동 401-6,홍대걷고싶은거리,서울 마포구 서교동 348-40,미스홍대게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 358-135
당인동국수공장,한식,3.6208925,서울 마포구 당인동 25-9,스탠스커피,서울 마포구 상수동 93-111,3.6668873,클럽프리버드,서울 마포구 서교동 408-16,홍대걷고싶은거리,서울 마포구 서교동 348-40,,,,
,,,,빈브라더스 합정,서울 마포구 합정동 368-3,3.6668873,제이엘씨어터,서울 마포구 서교동 358-116,샤이니숲,서울 영등포구 여의도동 82-9,,,,
테이스티버거,양식,3.2253175,서울 마포구 상수동 317-2,룸넘버3 브런치 카페&와인,서울 마포구 상수동 315-5,3.6668873,프리즘홀,서울 마포구 서교동 395-152,마포음식문화거리,서울 마포구 용강동 45-15,,,,
소코아 홍대점,일식,3.4054203,서울 마포구 서교동 411-12,삼다코지,서울 마포구 서교동 403-5,3.6668873,4233마음센터,서울 마포구 동교동 204-45,밤섬,서울 영등포구 여의도동 84-3,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
냉장고,한식,3.6208925,서울 마포구 상수동 327-7,제비다방,서울 마포구 상수동 330-12,3.6668873,포스트극장,서울 마포구 창전동 5-92,홍대패션거리,서울 마포구 서교동 348-78,더원게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 404-8
이치류 홍대본점,한식,3.6208925,서울 마포구 서교동 395-124,디벙크,서울 마포구 합정동 366-1,3.6668873,라디오가가,서울 마포구 서교동 384-12,홍대벽화거리,서울 마포구 상수동 88-23,,,,
,,,,산리오러버스클럽,서울 마포구 서교동 364-14,3.6668873,공공일클럽,서울 마포구 서교동 360-18,성산,서울 마포구 성산동,더원게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 404-8
마녀주방 홍대점,양식,3.2253175,서울 마포구 서교동 358-51,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.6668873,신한카드 SOL페이 스퀘어,서울 마포구 서교동 490,신촌피아노거리,서울 서대문구 창천동 30-16,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
진진,중식,3.533472,서울 마포구 서교동 375-35,키쉬미뇽,서울 마포구 서교동 394-16,3.6668873,다리소극장,서울 마포구 동교동 158-2,소녀시대숲,서울 영등포구 여의도동 82-9,더원게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 404-8
빠넬로,양식,3.2253175,서울 마포구 서교동 400-22,멜로우,서울 마포구 서교동 368-7,3.6668873,4233마음센터,서울 마포구 동교동 204-45,홍대축제거리,서울 마포구 서교동 365-28,,,,
,,,,비트포비아 홍대던전점,서울 마포구 서교동 396-46,3.6668873,가온스테이지,서울 마포구 서교동 377-3,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,와우힐즈게스트하우스,게스트하우스,1.8408238,서울 마포구 창전동 6-86
강강술래 홍대점,한식,3.6208925,서울 마포구 서교동 369-10,튜토리얼,서울 마포구 상수동 310-12,3.6668873,띠아트,서울 마포구 서교동 358-121,합마르뜨,서울 마포구 합정동 404,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,비하인드,서울 마포구 서교동 404-26,3.6668873,얼라이브홀,서울 마포구 서교동 401-6,홍대걷고싶은거리,서울 마포구 서교동 348-40,하디게스트하우스,게스트하우스,1.8408239,서울 마포구 합정동 411-5
,,,,델문도,서울 마포구 서교동 405-15,3.6668873,라디오가가,서울 마포구 서교동 384-12,노고산,서울 마포구 대흥동 산 1-30,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
서강8경,양식,3.2253175,서울 마포구 상수동 356-6,집사의하루 홍대점,서울 마포구 서교동 364-2,3.6668873,가온스테이지,서울 마포구 서교동 377-3,소녀시대숲,서울 영등포구 여의도동 82-9,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
진진,중식,3.533472,서울 마포구 서교동 375-35,퍼셉션 (Perception),서울 마포구 합정동 355-2,3.6668873,wrm space,서울 마포구 서교동 395-123,홍대걷고싶은거리,서울 마포구 서교동 348-40,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
피자네버슬립스 합정상수점,양식,3.2253175,서울 마포구 서교동 400-13,금옥당 서교점,서울 마포구 서교동 402-18,3.6668873,닻올림,서울 마포구 상수동 328-14,브라이트룸,서울 마포구 망원동 422-4,미스홍대게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 358-135
더피자보이즈 합정본점,양식,3.2253175,서울 마포구 서교동 402-5,무대륙,서울 마포구 합정동 357-7,3.6668873,프리즘홀,서울 마포구 서교동 395-152,홍대땡땡거리,서울 마포구 동교동 190-1,나루게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 395-149
우동카덴 합정점,일식,3.4054203,서울 마포구 서교동 391-5,비트포비아 홍대던전점,서울 마포구 서교동 396-46,3.6668873,클럽프리버드,서울 마포구 서교동 408-16,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
옥동식 서교점,한식,3.6208925,서울 마포구 서교동 385-6,카페 지금여기,서울 마포구 서교동 369-42,3.6668873,와우갤러리,서울 마포구 서교동 344-11,남문벚꽃길,서울 영등포구 여의도동 1,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
이치류 홍대본점,한식,3.6208925,서울 마포구 서교동 395-124,허밍벨라,서울 마포구 서교동 395-199,3.6668873,KT&G 상상마당 갤러리,서울 마포구 서교동 367-5,소녀시대숲,서울 영등포구 여의도동 82-9,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
각시보쌈,한식,3.6208925,서울 마포구 합정동 372-27,민트하임,서울 마포구 서교동 366-28,3.6668873,제이엘씨어터,서울 마포구 서교동 358-116,소녀시대숲,서울 영등포구 여의도동 82-9,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,허밍벨라,서울 마포구 서교동 395-199,3.6668873,서교스퀘어,서울 마포구 서교동 494,홍대클럽거리,서울 마포구 서교동 361-12,,,,
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,삼다코지,서울 마포구 서교동 403-5,3.6668873,서교스퀘어,서울 마포구 서교동 494,샤이니숲,서울 영등포구 여의도동 82-9,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
강강술래 홍대점,한식,3.6208925,서울 마포구 서교동 369-10,허밍벨라,서울 마포구 서교동 395-199,3.6668873,다리소극장,서울 마포구 동교동 158-2,와우산,서울 마포구 창전동 3-243,와우힐즈게스트하우스,게스트하우스,1.8408238,서울 마포구 창전동 6-86
,,,,튜토리얼,서울 마포구 상수동 310-12,3.6668873,플렉스라운지,서울 마포구 서교동 372-5,홍대축제거리,서울 마포구 서교동 365-28,,,,
오레노라멘 합정본점,일식,3.4054203,서울 마포구 합정동 361-1,스탠스커피,서울 마포구 상수동 93-111,3.6668873,라디오가가,서울 마포구 서교동 384-12,노고산,서울 마포구 대흥동 산 1-30,,,,
오레노라멘 합정본점,일식,3.4054203,서울 마포구 합정동 361-1,스노브,서울 마포구 상수동 86-53,3.6668873,홍익대학교 현대미술관,서울 마포구 상수동 72-1,남문벚꽃길,서울 영등포구 여의도동 1,집게스트하우스,게스트하우스,1.8408238,서울 마포구 합정동 366-37
비스트로사랑방,양식,3.2253175,서울 마포구 서교동 408-25,카페 지금여기,서울 마포구 서교동 369-42,3.6668873,홍대앞,서울 마포구 서교동 395-13,홍대예술의거리,서울 마포구 서교동,더원게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 404-8
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,빈브라더스 합정,서울 마포구 합정동 368-3,3.6668873,가온스테이지,서울 마포구 서교동 377-3,여의서로,서울 영등포구 여의도동,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
옥동식 서교점,한식,3.6208925,서울 마포구 서교동 385-6,시루케이크,서울 마포구 합정동 355-8,3.6668873,H스테이지,서울 마포구 서교동 344-12,한강밤섬 철새조망대,서울 영등포구 여의도동 83-6,,,,
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,무대륙,서울 마포구 합정동 357-7,3.6668873,베짱이홀,서울 마포구 상수동 313-3,인피니트숲,서울 영등포구 여의도동,미스홍대게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 358-135
,,,,삼다코지,서울 마포구 서교동 403-5,3.6668873,대안공간 루프,서울 마포구 서교동 335-11,국회의사당 연못,서울 영등포구 여의도동 1,,,,
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,룸넘버3 브런치 카페&와인,서울 마포구 상수동 315-5,3.6668873,클럽프리버드,서울 마포구 서교동 408-16,망원 초록길,서울 마포구 망원동 218-7,,,,
비스트로사랑방,양식,3.2253175,서울 마포구 서교동 408-25,앤트러사이트 합정점,서울 마포구 합정동 357-6,3.6668873,러브뮤지엄,서울 마포구 서교동 357-1,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
우동카덴 합정점,일식,3.4054203,서울 마포구 서교동 391-5,싸인이스케이프 홍대점,서울 마포구 서교동 407-2,3.6668873,벨로주 홍대,서울 마포구 서교동 372-6,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,,,,
감성타코 홍대점,양식,3.2253175,서울 마포구 서교동 358-121,땡스네이쳐,서울 마포구 서교동 486,3.6668873,띠아트,서울 마포구 서교동 358-121,브라이트룸,서울 마포구 망원동 422-4,,,,
하카타분코,일식,3.4054203,서울 마포구 상수동 93-28,집사의하루 홍대점,서울 마포구 서교동 364-2,3.6668873,극동방송 아트홀,서울 마포구 상수동 89-1,합마르뜨,서울 마포구 합정동 404,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
피자네버슬립스 합정상수점,양식,3.2253175,서울 마포구 서교동 400-13,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.6668873,극동방송 아트홀,서울 마포구 상수동 89-1,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,코코아게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 409-19
소코아 홍대점,일식,3.4054203,서울 마포구 서교동 411-12,빈브라더스 합정,서울 마포구 합정동 368-3,3.6668873,CJ아지트 광흥창,서울 마포구 신정동 96-29,홍대패션거리,서울 마포구 서교동 348-78,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
정돈,일식,3.4054203,서울 마포구 서교동 408-26,땡스네이쳐,서울 마포구 서교동 486,3.6668873,KT&G상상마당 라이브홀,서울 마포구 서교동 367-5,빚다도예공방 홍대점,서울 마포구 상수동 329-6,미스홍대게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 358-135
맛이차이나,중식,3.533472,서울 마포구 상수동 321-1,멜로우,서울 마포구 서교동 368-7,3.6668873,신한카드 SOL페이 스퀘어,서울 마포구 서교동 490,여의서로,서울 영등포구 여의도동,집게스트하우스,게스트하우스,1.8408238,서울 마포구 합정동 366-37
강강술래 홍대점,한식,3.6208925,서울 마포구 서교동 369-10,피오니 홍대점,서울 마포구 서교동 395-78,3.6668873,KT&G 상상마당 갤러리,서울 마포구 서교동 367-5,샤이니숲,서울 영등포구 여의도동 82-9,코코아게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 409-19
감성타코 홍대점,양식,3.2253175,서울 마포구 서교동 358-121,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.6668873,제이엘씨어터,서울 마포구 서교동 358-116,브라이트룸,서울 마포구 망원동 422-4,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
진진,중식,3.533472,서울 마포구 서교동 375-35,삼다코지,서울 마포구 서교동 403-5,3.6668873,극동갤러리,서울 마포구 상수동 89-1,홍대땡땡거리,서울 마포구 동교동 190-1,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
,,,,퍼셉션 (Perception),서울 마포구 합정동 355-2,3.6668873,제이엘씨어터,서울 마포구 서교동 358-116,성산,서울 마포구 성산동,,,,
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,카페 지금여기,서울 마포구 서교동 369-42,3.6668873,띠아트,서울 마포구 서교동 358-121,소녀시대숲,서울 영등포구 여의도동 82-9,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
,,,,어반플랜트 합정,서울 마포구 합정동 363-28,3.6668873,제이엘씨어터,서울 마포구 서교동 358-116,망리단길,서울 마포구 망원동,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
,,,,어반플랜트 합정,서울 마포구 합정동 363-28,3.6668873,KT&G상상마당 라이브홀,서울 마포구 서교동 367-5,연세로,서울 서대문구 창천동,,,,
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,싸인이스케이프 홍대점,서울 마포구 서교동 407-2,3.6668873,신한카드 SOL페이 스퀘어,서울 마포구 서교동 490,홍대벽화거리,서울 마포구 상수동 88-23,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
,,,,앤트러사이트 합정점,서울 마포구 합정동 357-6,3.6668873,서교스퀘어,서울 마포구 서교동 494,국회의사당 연못,서울 영등포구 여의도동 1,,,,
,,,,빈브라더스 합정,서울 마포구 합정동 368-3,3.6668873,폼텍웍스홀,서울 마포구 서교동 395-174,홍대땡땡거리,서울 마포구 동교동 190-1,,,,
냉장고,한식,3.6208925,서울 마포구 상수동 327-7,금옥당 서교점,서울 마포구 서교동 402-18,3.6668873,홍대앞,서울 마포구 서교동 395-13,신촌이대거리,서울 서대문구 창천동,나루게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 395-149
마녀주방 홍대점,양식,3.2253175,서울 마포구 서교동 358-51,카페공명 홍대점,서울 마포구 서교동 409-15,3.6668873,스페이스브릭,서울 마포구 서교동 395-15,신촌이대거리,서울 서대문구 창천동,나루게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 395-149
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,민트하임,서울 마포구 서교동 366-28,3.6668873,롤링홀,서울 마포구 서교동 402-22,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,,,,
,,,,그레이랩,서울 마포구 합정동 367-9,3.6668873,오아시스 방탈출,서울 마포구 서교동 403-21,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,,,,
피자네버슬립스 합정상수점,양식,3.2253175,서울 마포구 서교동 400-13,겨울이머무는집,서울 마포구 서교동 409-18,3.6668873,프로타주,서울 마포구 상수동 145-12,밤섬,서울 영등포구 여의도동 84-3,집게스트하우스,게스트하우스,1.8408238,서울 마포구 합정동 366-37
카미야,일식,3.4054203,서울 마포구 서교동 358-39,델문도,서울 마포구 서교동 405-15,3.6668873,4233마음센터,서울 마포구 동교동 204-45,성산,서울 마포구 성산동,,,,
짬뽕지존 홍대점,중식,3.533472,서울 마포구 서교동 408-27,그레이랩,서울 마포구 합정동 367-9,3.6668873,라디오가가,서울 마포구 서교동 384-12,남문벚꽃길,서울 영등포구 여의도동 1,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
옥동식 서교점,한식,3.6208925,서울 마포구 서교동 385-6,그레이랩,서울 마포구 합정동 367-9,3.6668873,롤링홀,서울 마포구 서교동 402-22,망리단길,서울 마포구 망원동,보보호텔,호텔,3.5842319,서울 마포구 서교동 373-1
,,,,디벙크,서울 마포구 합정동 366-1,3.6668873,와우갤러리,서울 마포구 서교동 344-11,홍대축제거리,서울 마포구 서교동 365-28,나루게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 395-149
,,,,카페 지금여기,서울 마포구 서교동 369-42,3.6668873,프로타주,서울 마포구 상수동 145-12,브라이트룸,서울 마포구 망원동 422-4,라이즈 오토그래프 컬렉션,호텔,3.5842319,서울 마포구 서교동 354-5
,,,,943킹스크로스,서울 마포구 서교동 369-1,3.6668873,벨로주 홍대,서울 마포구 서교동 372-6,신촌이대거리,서울 서대문구 창천동,,,,
감성타코 홍대점,양식,3.2253175,서울 마포구 서교동 358-121,비하인드,서울 마포구 서교동 404-26,3.6668873,플렉스라운지,서울 마포구 서교동 372-5,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,나인브릭호텔,호텔,3.5842319,서울 마포구 서교동 354-10
우동카덴 합정점,일식,3.4054203,서울 마포구 서교동 391-5,집사의하루 홍대점,서울 마포구 서교동 364-2,3.6668873,프로타주,서울 마포구 상수동 145-12,홍대패션거리,서울 마포구 서교동 348-78,코코아게스트하우스,게스트하우스,1.8408238,서울 마포구 서교동 409-19
,,,,서울이스케이프룸 홍대2호점,서울 마포구 서교동 410-9,3.6668873,홍대앞,서울 마포구 서교동 395-13,연세로,서울 서대문구 창천동,,,,
