음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
,,,,모멘트커피,서울 마포구 동교동 203-30,3.783328,대안공간 루프,서울 마포구 서교동 335-11,신촌피아노거리,서울 서대문구 창천동 30-16,브라운스위트호텔 신촌센트럴,호텔,3.8447108,서울 마포구 노고산동 57-26
중화복춘,중식,3.4794784,서울 마포구 동교동 152-11,콜린,서울 마포구 서교동 403-13,3.7833278,오아시스 방탈출,서울 마포구 서교동 403-21,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,미성장모텔,모텔,0.5380092,서울 마포구 동교동 154-21
,,,,딥커피,서울 마포구 동교동 199-2,3.783328,롤러코스터,서울 마포구 서교동 446-60,망리단길,서울 마포구 망원동,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
훠궈나라 홍대점,중식,3.4794784,서울 마포구 동교동 164-33,커피리브레 연남점,서울 마포구 연남동 239-34,3.7833278,라이브앤라우드,서울 마포구 동교동 200-31,서울명예도로 노벨길(경의선숲길 홍대입구역방면),서울 마포구 동교동 190-66,L7 홍대,호텔,3.8447108,서울 마포구 동교동 160-5
백년토종삼계탕 본점,한식,3.8828516,서울 마포구 서교동 354-12,피오니 홍대점,서울 마포구 서교동 395-78,3.7833278,복합문화공간 몽향,서울 서대문구 창천동 62-11,새터산,서울 마포구 성산동 산 37-1,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,앤디스커피,서울 마포구 서교동 330-19,3.7833278,전쟁과여성인권박물관,서울 마포구 성산동 39-13,노고산,서울 마포구 대흥동 산 1-30,나루게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 395-149
,,,,공상온도,서울 마포구 동교동 203-11,3.7833278,스페이스한강,서울 마포구 창전동 6-133,빚다도예공방 홍대점,서울 마포구 상수동 329-6,앰배서더호텔 머큐어 서울홍대,호텔,3.8447108,서울 마포구 동교동 162-5
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,딥커피,서울 마포구 동교동 199-2,3.783328,벨로주 홍대,서울 마포구 서교동 372-6,홍대클럽거리,서울 마포구 서교동 361-12,아만티호텔서울,호텔,3.8447108,서울 마포구 서교동 447-1
백년토종삼계탕 본점,한식,3.8828516,서울 마포구 서교동 354-12,큐브이스케이프 홍대점,서울 마포구 서교동 355-17,3.7833278,윤형빈소극장 홍대점,서울 마포구 서교동 364-31,홍대패션거리,서울 마포구 서교동 348-78,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
제임스시카고피자 홍대본점,양식,2.9500756,서울 마포구 서교동 346-42,브런치가,서울 마포구 동교동 204-29,3.7833278,플렉스라운지,서울 마포구 서교동 372-5,홍대예술의거리 나들길,서울 마포구 창전동,라이즈 오토그래프 컬렉션,호텔,3.8447108,서울 마포구 서교동 354-5
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,산리오러버스클럽,서울 마포구 서교동 364-14,3.7833278,러브뮤지엄,서울 마포구 서교동 357-1,스머프 매직 포레스트 홍대점,서울 마포구 동교동 170-12,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
감성타코 홍대점,양식,2.9500756,서울 마포구 서교동 358-121,스타벅스 홍대역점,서울 마포구 동교동 159-1,3.7833278,베짱이홀,서울 마포구 상수동 313-3,삼거리꽃길,서울 서대문구 대현동,미성장모텔,모텔,0.5380092,서울 마포구 동교동 154-21
일편등심,한식,3.8828516,서울 마포구 동교동 164-23,대충유원지,서울 마포구 연남동 570-28,3.783328,스페이스브릭,서울 마포구 서교동 395-15,홍대예술의거리 나들길,서울 마포구 창전동,와우힐즈게스트하우스,게스트하우스,2.049543,서울 마포구 창전동 6-86
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,집사의하루 홍대점,서울 마포구 서교동 364-2,3.7833278,프리즘홀,서울 마포구 서교동 395-152,와우산,서울 마포구 창전동 3-243,로컬스티치 크리에이터타운 서교,호텔,3.8447108,서울 마포구 서교동 460-25
제임스시카고피자 홍대본점,양식,2.9500756,서울 마포구 서교동 346-42,집사의하루 홍대점,서울 마포구 서교동 364-2,3.7833278,KT&G상상마당 홍대,서울 마포구 서교동 367-5,홍대패션거리,서울 마포구 서교동 348-78,브라운스위트호텔 신촌센트럴,호텔,3.8447108,서울 마포구 노고산동 57-26
우와 홍대본점,일식,3.2432375,서울 마포구 서교동 364-10,재미난조각가 홍대점,서울 마포구 서교동 358-124,3.7833278,다리소극장,서울 마포구 동교동 158-2,빚다도예공방 홍대점,서울 마포구 상수동 329-6,로컬스티치 크리에이터타운 서교,호텔,3.8447108,서울 마포구 서교동 460-25
,,,,샌드커피 논탄토,서울 마포구 동교동 153-14,3.7833278,홍대앞,서울 마포구 서교동 395-13,빚다도예공방 홍대점,서울 마포구 상수동 329-6,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
,,,,커피리브레 연남점,서울 마포구 연남동 239-34,3.7833278,성수미술관 연남점,서울 마포구 동교동 148-9,홍대걷고싶은거리,서울 마포구 서교동 348-40,홀리데이인익스프레스 서울홍대,호텔,3.8447108,서울 마포구 동교동 192-45
츠케루,일식,3.2432375,서울 마포구 서교동 344-9,모파상,서울 마포구 동교동 153-5,3.783328,성수미술관 연남점,서울 마포구 동교동 148-9,합마르뜨,서울 마포구 합정동 404,보보호텔,호텔,3.8447108,서울 마포구 서교동 373-1
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,카페공명 연남점,서울 마포구 동교동 146-8,3.7833278,벨로주 홍대,서울 마포구 서교동 372-6,홍대클럽거리,서울 마포구 서교동 361-12,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
,,,,밀로커피로스터스,서울 마포구 동교동 170-32,3.7833278,대안공간 루프,서울 마포구 서교동 335-11,이대앞사주카페거리,서울 서대문구 대현동,나루게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 395-149
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,공상온도,서울 마포구 동교동 203-11,3.7833278,베짱이홀,서울 마포구 상수동 313-3,성산,서울 마포구 성산동,드림하우스게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 465-11
훠궈나라 홍대점,중식,3.4794784,서울 마포구 동교동 164-33,카페공명 연남점,서울 마포구 동교동 146-8,3.7833278,홍대앞,서울 마포구 서교동 395-13,와우산,서울 마포구 창전동 3-243,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
스아게K,일식,3.2432375,서울 마포구 서교동 334-23,재미난조각가 홍대점,서울 마포구 서교동 358-124,3.7833278,띠아트,서울 마포구 서교동 358-121,신촌대학탐방나들길,서울 서대문구 대현동,라이즈 오토그래프 컬렉션,호텔,3.8447108,서울 마포구 서교동 354-5
진진,중식,3.4794784,서울 마포구 서교동 375-35,대충유원지,서울 마포구 연남동 570-28,3.783328,제이엘씨어터,서울 마포구 서교동 358-116,성산,서울 마포구 성산동,롬바드하우스,게스트하우스,2.049543,서울 마포구 서교동 466-6
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,카페장쌤,서울 마포구 서교동 333-30,3.7833278,라이브앤라우드,서울 마포구 동교동 200-31,노고산,서울 마포구 대흥동 산 1-30,브라운스위트호텔 신촌센트럴,호텔,3.8447108,서울 마포구 노고산동 57-26
,,,,스타벅스 홍대역점,서울 마포구 동교동 159-1,3.7833278,롤러코스터,서울 마포구 서교동 446-60,빚다도예공방 홍대점,서울 마포구 상수동 329-6,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
우와 홍대본점,일식,3.2432375,서울 마포구 서교동 364-10,비포블루밍,서울 마포구 동교동 148-9,3.7833278,벨로주 홍대,서울 마포구 서교동 372-6,홍대걷고싶은거리,서울 마포구 서교동 348-40,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,큐브이스케이프 홍대점,서울 마포구 서교동 355-17,3.7833278,라디오가가,서울 마포구 서교동 384-12,홍대걷고싶은거리,서울 마포구 서교동 348-40,미성장모텔,모텔,0.5380092,서울 마포구 동교동 154-21
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,산리오러버스클럽,서울 마포구 서교동 364-14,3.7833278,가온스테이지,서울 마포구 서교동 377-3,신촌피아노거리,서울 서대문구 창천동 30-16,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
멘야산다이메 홍대점,일식,3.2432375,서울 마포구 서교동 355-25,메가MGC커피 홍대입구역점,서울 마포구 동교동 164-22,3.783328,팟빵홀,서울 마포구 서교동 328-25,망리단길,서울 마포구 망원동,트윈래빗게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 567-37
제임스시카고피자 홍대본점,양식,2.9500756,서울 마포구 서교동 346-42,집사의하루 홍대점,서울 마포구 서교동 364-2,3.7833278,프로타주,서울 마포구 상수동 145-12,성산,서울 마포구 성산동,보보호텔,호텔,3.8447108,서울 마포구 서교동 373-1
,,,,어반플랜트 합정,서울 마포구 합정동 363-28,3.7833278,구름아래소극장,서울 마포구 서교동 337-11,이화52번가,서울 서대문구 대현동 33-9,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
진진,중식,3.4794784,서울 마포구 서교동 375-35,콜린,서울 마포구 서교동 403-13,3.7833278,복합문화공간 몽향,서울 서대문구 창천동 62-11,연세대학교 백양로,서울 서대문구 신촌동 134,해피트리 게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 335-23
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,대충유원지,서울 마포구 연남동 570-28,3.783328,오아시스 방탈출,서울 마포구 서교동 403-21,신촌피아노거리,서울 서대문구 창천동 30-16,아만티호텔서울,호텔,3.8447108,서울 마포구 서교동 447-1
카와카츠 본점,일식,3.2432375,서울 마포구 서교동 465-1,산리오러버스클럽,서울 마포구 서교동 364-14,3.7833278,얼라이브홀,서울 마포구 서교동 401-6,홍대패션거리,서울 마포구 서교동 348-78,L7 홍대,호텔,3.8447108,서울 마포구 동교동 160-5
진진,중식,3.4794784,서울 마포구 서교동 375-35,스타벅스 홍대공항철도역점,서울 마포구 동교동 166-1,3.783328,오아시스 방탈출,서울 마포구 서교동 403-21,서울명예도로 노벨길(경의선숲길 연남동방면),서울 마포구 동교동 172-6,준게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 335-36
,,,,멜로우,서울 마포구 서교동 368-7,3.7833278,스페이스한강,서울 마포구 창전동 6-133,서울도보관광코스 한강~절두산코스,서울 마포구 합정동,다올 게스트하우스,게스트하우스,2.049543,서울 마포구 동교동 153-17
중화복춘,중식,3.4794784,서울 마포구 동교동 152-11,카페공명 연남점,서울 마포구 동교동 146-8,3.7833278,윤형빈소극장 홍대점,서울 마포구 서교동 364-31,망리단길,서울 마포구 망원동,벙크게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 334-34
스아게K,일식,3.2432375,서울 마포구 서교동 334-23,스타벅스 홍대입구역사거리R점,서울 마포구 서교동 353-5,3.7833278,오아시스 방탈출,서울 마포구 서교동 403-21,새터산,서울 마포구 성산동 산 37-1,딸기핑크게스트하우스,게스트하우스,2.049543,서울 마포구 동교동 150-10
훠궈나라 홍대점,중식,3.4794784,서울 마포구 동교동 164-33,모멘트커피,서울 마포구 동교동 203-30,3.783328,롤러코스터,서울 마포구 서교동 446-60,홍대클럽거리,서울 마포구 서교동 361-12,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
제임스시카고피자 홍대본점,양식,2.9500756,서울 마포구 서교동 346-42,메가MGC커피 홍대입구역점,서울 마포구 동교동 164-22,3.783328,홍익대학교 현대미술관,서울 마포구 상수동 72-1,새터산,서울 마포구 성산동 산 37-1,L7 홍대,호텔,3.8447108,서울 마포구 동교동 160-5
바다회사랑 2호점,한식,3.8828516,서울 마포구 서교동 461-25,재미난조각가 홍대점,서울 마포구 서교동 358-124,3.7833278,신한카드 SOL페이 스퀘어,서울 마포구 서교동 490,홍대벽화거리,서울 마포구 상수동 88-23,DW디자인레지던스,게스트하우스,2.049543,서울 마포구 동교동 203-47
,,,,멜로우,서울 마포구 서교동 368-7,3.7833278,산울림소극장,서울 마포구 서교동 327-9,서울명예도로 노벨길(경의선숲길 홍대입구역방면),서울 마포구 동교동 190-66,드림하우스게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 465-11
,,,,이미커피,서울 마포구 동교동 201-10,3.7833278,베짱이홀,서울 마포구 상수동 313-3,합마르뜨,서울 마포구 합정동 404,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
백년토종삼계탕 본점,한식,3.8828516,서울 마포구 서교동 354-12,큐브이스케이프 홍대점,서울 마포구 서교동 355-17,3.7833278,벨로주 홍대,서울 마포구 서교동 372-6,연세로,서울 서대문구 창천동,트윈래빗게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 567-37
비스트로주라,양식,2.9500756,서울 마포구 서교동 342-16,이미커피,서울 마포구 동교동 201-10,3.7833278,연남스페이스,서울 마포구 연남동 504-12,신촌대학탐방나들길,서울 서대문구 대현동,애플게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 568-6
일편등심,한식,3.8828516,서울 마포구 동교동 164-23,메가MGC커피 홍대입구역점,서울 마포구 동교동 164-22,3.783328,홍익대학교 현대미술관,서울 마포구 상수동 72-1,신촌대학탐방나들길,서울 서대문구 대현동,홀리데이인익스프레스 서울홍대,호텔,3.8447108,서울 마포구 동교동 192-45
,,,,어반플랜트 합정,서울 마포구 합정동 363-28,3.7833278,구름아래소극장,서울 마포구 서교동 337-11,망원 초록길,서울 마포구 망원동 218-7,해피트리 게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 335-23
,,,,카페 지금여기,서울 마포구 서교동 369-42,3.7833278,라디오가가,서울 마포구 서교동 384-12,서울명예도로 노벨길(경의선숲길 홍대입구역방면),서울 마포구 동교동 190-66,롬바드하우스,게스트하우스,2.049543,서울 마포구 서교동 466-6
,,,,밀로커피로스터스,서울 마포구 동교동 170-32,3.7833278,4233마음센터,서울 마포구 동교동 204-45,홍대땡땡거리,서울 마포구 동교동 190-1,트윈래빗게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 567-37
스아게K,일식,3.2432375,서울 마포구 서교동 334-23,집사의하루 홍대점,서울 마포구 서교동 364-2,3.7833278,홍대앞,서울 마포구 서교동 395-13,이대앞사주카페거리,서울 서대문구 대현동,다올 게스트하우스,게스트하우스,2.049543,서울 마포구 동교동 153-17
,,,,스타벅스 홍대입구역사거리R점,서울 마포구 서교동 353-5,3.7833278,오아시스 방탈출,서울 마포구 서교동 403-21,빚다도예공방 홍대점,서울 마포구 상수동 329-6,미성장모텔,모텔,0.5380092,서울 마포구 동교동 154-21
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,땡스네이쳐,서울 마포구 서교동 486,3.783328,뉴스뮤지엄 연희점,서울 서대문구 연희동 433-6,홍대걷고싶은거리,서울 마포구 서교동 348-40,나인브릭호텔,호텔,3.8447108,서울 마포구 서교동 354-10
바다회사랑 2호점,한식,3.8828516,서울 마포구 서교동 461-25,943킹스크로스,서울 마포구 서교동 369-1,3.7833278,제이엘씨어터,서울 마포구 서교동 358-116,홍대축제거리,서울 마포구 서교동 365-28,나인브릭호텔,호텔,3.8447108,서울 마포구 서교동 354-10
우와 홍대본점,일식,3.2432375,서울 마포구 서교동 364-10,산리오러버스클럽,서울 마포구 서교동 364-14,3.7833278,베짱이홀,서울 마포구 상수동 313-3,연세대학교 백양로,서울 서대문구 신촌동 134,롬바드하우스,게스트하우스,2.049543,서울 마포구 서교동 466-6
비스트로주라,양식,2.9500756,서울 마포구 서교동 342-16,대충유원지,서울 마포구 연남동 570-28,3.783328,다리소극장,서울 마포구 동교동 158-2,신촌피아노거리,서울 서대문구 창천동 30-16,애플게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 568-6
,,,,땡스네이쳐,서울 마포구 서교동 486,3.783328,공공일클럽,서울 마포구 서교동 360-18,홍대땡땡거리,서울 마포구 동교동 190-1,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
,,,,가비애,서울 마포구 서교동 337-3,3.7833278,오아시스 방탈출,서울 마포구 서교동 403-21,홍대패션거리,서울 마포구 서교동 348-78,보보호텔,호텔,3.8447108,서울 마포구 서교동 373-1
조선화로구이,한식,3.8828516,서울 마포구 서교동 351-18,비포블루밍,서울 마포구 동교동 148-9,3.7833278,플렉스라운지,서울 마포구 서교동 372-5,와우산,서울 마포구 창전동 3-243,홀리데이인익스프레스 서울홍대,호텔,3.8447108,서울 마포구 동교동 192-45
바다회사랑,한식,3.8828516,서울 마포구 연남동 566-8,땡스네이쳐,서울 마포구 서교동 486,3.783328,전쟁과여성인권박물관,서울 마포구 성산동 39-13,홍대클럽거리,서울 마포구 서교동 361-12,L7 홍대,호텔,3.8447108,서울 마포구 동교동 160-5
하이디라오 홍대지점,중식,3.4794788,서울 마포구 동교동 166-14,콜린,서울 마포구 서교동 403-13,3.7833278,우주정거장,서울 마포구 서교동 328-13,홍대걷고싶은거리,서울 마포구 서교동 348-40,홍대스타일게스트하우스,게스트하우스,2.049543,서울 마포구 동교동 203-29
진진,중식,3.4794784,서울 마포구 서교동 375-35,버터밀크,서울 마포구 창전동 6-131,3.7833278,윤형빈소극장 홍대점,서울 마포구 서교동 364-31,망리단길,서울 마포구 망원동,애플게스트하우스,게스트하우스,2.049543,서울 마포구 연남동 568-6
별천지설농탕,한식,3.8828516,서울 마포구 동교동 161-8,토라비,서울 마포구 서교동 347-12,3.7833278,베짱이홀,서울 마포구 상수동 313-3,홍대축제거리,서울 마포구 서교동 365-28,아만티호텔서울,호텔,3.8447108,서울 마포구 서교동 447-1
,,,,땡스네이쳐,서울 마포구 서교동 486,3.783328,4233마음센터,서울 마포구 동교동 204-45,와우산,서울 마포구 창전동 3-243,나인브릭호텔,호텔,3.8447108,서울 마포구 서교동 354-10
가미우동,일식,3.2432375,서울 마포구 서교동 346-31,땡스네이쳐,서울 마포구 서교동 486,3.783328,홍대앞,서울 마포구 서교동 395-13,연세로,서울 서대문구 창천동,드림하우스게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 465-11
진진,중식,3.4794784,서울 마포구 서교동 375-35,카페장쌤,서울 마포구 서교동 333-30,3.7833278,윤형빈소극장 홍대점,서울 마포구 서교동 364-31,삼거리꽃길,서울 서대문구 대현동,아만티호텔서울,호텔,3.8447108,서울 마포구 서교동 447-1
홍대인파스타,양식,2.9500756,서울 마포구 서교동 355-5,딥커피,서울 마포구 동교동 199-2,3.783328,연남스페이스,서울 마포구 연남동 504-12,홍대땡땡거리,서울 마포구 동교동 190-1,브라운스위트호텔 신촌센트럴,호텔,3.8447108,서울 마포구 노고산동 57-26
프리모바치오바치 홍대본점,양식,2.9500756,서울 마포구 서교동 346-47,민트하임,서울 마포구 서교동 366-28,3.7833278,뉴스뮤지엄 연희점,서울 서대문구 연희동 433-6,노고산,서울 마포구 대흥동 산 1-30,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
,,,,땡스네이쳐,서울 마포구 서교동 486,3.783328,홍익대학교 현대미술관,서울 마포구 상수동 72-1,합마르뜨,서울 마포구 합정동 404,나인브릭호텔,호텔,3.8447108,서울 마포구 서교동 354-10
하이디라오 홍대지점,중식,3.4794788,서울 마포구 동교동 166-14,밀로커피로스터스,서울 마포구 동교동 170-32,3.7833278,연남스페이스,서울 마포구 연남동 504-12,브라이트룸,서울 마포구 망원동 422-4,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
21세기 우리바다수산,한식,3.8828516,서울 마포구 동교동 206-5,버터밀크,서울 마포구 창전동 6-131,3.7833278,복합문화공간 몽향,서울 서대문구 창천동 62-11,홍대패션거리,서울 마포구 서교동 348-78,앰배서더호텔 머큐어 서울홍대,호텔,3.8447108,서울 마포구 동교동 162-5
우와 홍대본점,일식,3.2432375,서울 마포구 서교동 364-10,이미커피,서울 마포구 동교동 201-10,3.7833278,성수미술관 연남점,서울 마포구 동교동 148-9,빚다도예공방 홍대점,서울 마포구 상수동 329-6,로컬스티치 크리에이터타운 서교,호텔,3.8447108,서울 마포구 서교동 460-25
훠궈나라 홍대점,중식,3.4794784,서울 마포구 동교동 164-33,943킹스크로스,서울 마포구 서교동 369-1,3.7833278,성수미술관 연남점,서울 마포구 동교동 148-9,빚다도예공방 홍대점,서울 마포구 상수동 329-6,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
훠궈나라 홍대점,중식,3.4794784,서울 마포구 동교동 164-33,버터밀크,서울 마포구 창전동 6-131,3.7833278,클럽프리버드,서울 마포구 서교동 408-16,와우산,서울 마포구 창전동 3-243,미성장모텔,모텔,0.5380092,서울 마포구 동교동 154-21
마녀주방 홍대점,양식,2.9500756,서울 마포구 서교동 358-51,17도씨,서울 마포구 동교동 154-25,3.7833278,롤링홀,서울 마포구 서교동 402-22,신촌피아노거리,서울 서대문구 창천동 30-16,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
바다회사랑 2호점,한식,3.8828516,서울 마포구 서교동 461-25,민트하임,서울 마포구 서교동 366-28,3.7833278,얼라이브홀,서울 마포구 서교동 401-6,브라이트룸,서울 마포구 망원동 422-4,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
츠케루,일식,3.2432375,서울 마포구 서교동 344-9,피오니 홍대점,서울 마포구 서교동 395-78,3.7833278,산울림소극장,서울 마포구 서교동 327-9,홍대걷고싶은거리,서울 마포구 서교동 348-40,DW디자인레지던스,게스트하우스,2.049543,서울 마포구 동교동 203-47
연교,중식,3.4794784,서울 마포구 연남동 383-95,카페공명 연남점,서울 마포구 동교동 146-8,3.7833278,베짱이홀,서울 마포구 상수동 313-3,빚다도예공방 홍대점,서울 마포구 상수동 329-6,준게스트하우스,게스트하우스,2.049543,서울 마포구 서교동 335-36
진진,중식,3.4794784,서울 마포구 서교동 375-35,모멘트커피,서울 마포구 동교동 203-30,3.783328,산울림소극장,서울 마포구 서교동 327-9,새터산,서울 마포구 성산동 산 37-1,로컬스티치 크리에이터타운 서교,호텔,3.8447108,서울 마포구 서교동 460-25
카와카츠 본점,일식,3.2432375,서울 마포구 서교동 465-1,1984,서울 마포구 동교동 158-24,3.783328,롤링홀,서울 마포구 서교동 402-22,연세로,서울 서대문구 창천동,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
제임스시카고피자 홍대본점,양식,2.9500756,서울 마포구 서교동 346-42,이미커피,서울 마포구 동교동 201-10,3.7833278,라이브앤라우드,서울 마포구 동교동 200-31,이화52번가,서울 서대문구 대현동 33-9,더휴식 아늑호텔 서울 홍대점,모텔,0.5380092,서울 마포구 서교동 351-29
카와카츠 본점,일식,3.2432375,서울 마포구 서교동 465-1,딥커피,서울 마포구 동교동 199-2,3.783328,전쟁과여성인권박물관,서울 마포구 성산동 39-13,연세대학교 백양로,서울 서대문구 신촌동 134,테마모텔,모텔,0.5380092,서울 서대문구 창천동 112-15
하이디라오 홍대지점,중식,3.4794788,서울 마포구 동교동 166-14,스타벅스 홍대역점,서울 마포구 동교동 159-1,3.7833278,프로타주,서울 마포구 상수동 145-12,홍대클럽거리,서울 마포구 서교동 361-12,롬바드하우스,게스트하우스,2.049543,서울 마포구 서교동 466-6
멘야산다이메 홍대점,일식,3.2432375,서울 마포구 서교동 355-25,카페공명 연남점,서울 마포구 동교동 146-8,3.7833278,KT&G상상마당 홍대,서울 마포구 서교동 367-5,신촌이대거리,서울 서대문구 창천동,L7 홍대,호텔,3.8447108,서울 마포구 동교동 160-5
진진,중식,3.4794784,서울 마포구 서교동 375-35,공상온도,서울 마포구 동교동 203-11,3.7833278,산울림소극장,서울 마포구 서교동 327-9,합마르뜨,서울 마포구 합정동 404,연희모텔,모텔,0.5380092,서울 서대문구 연희동 356-1
